# ATTO 590
# Data source: http://www.atto-tec.com/uploads/media/Katalog.pdf
Q0 0.8
extcoeffv 120000
tauf 3700

# ex-wav, exc-val, fluor-wav, fluor-val
598, 0.919, , 
599, 0.893, , 
600, 0.8635, , 
601, 0.8295, , 
602, 0.7945, , 
603, 0.759, , 
604, 0.7195, , 
605, 0.68, , 
606, 0.64, , 
607, 0.601, , 
608, 0.561, , 
609, 0.522, , 
610, 0.4855, , 
611, 0.449, , 
612, 0.4135, , 
613, 0.381, , 
614, 0.3495, , 
615, 0.3195, , 
616, 0.292, , 
617, 0.267, , 
618, 0.243, , 
619, 0.2205, , 
620, 0.201, , 
621, 0.1825, , 
622, 0.164, , 
623, 0.1485, , 
624, 0.1345, , 
625, 0.121, , 
626, 0.109, , 
627, 0.0985, , 
628, 0.089, , 
629, 0.0785, , 
630, 0.071, , 
631, 0.0635, , 
632, 0.057, , 
633, 0.05, , 
634, 0.0455, , 
635, 0.041, , 
636, 0.036, , 
637, 0.032, , 
638, 0.029, , 
639, 0.025, , 
640, 0.0225, , 
641, 0.0205, , 
642, 0.0185, , 
643, 0.016, , 
644, 0.0135, , 
645, 0.013, , 
646, 0.0115, , 
647, 0.01, , 
648, 0.01, , 
649, 0.0085, , 
650, 0.007, , 
651, 0.007, , 
652, 0.007, , 
653, 0.0055, , 
654, 0.0045, , 
655, 0.005, , 
656, 0.0045, , 
657, 0.0035, , 
658, 0.0035, , 
659, 0.0035, , 
660, 0.003, , 
